0.079509 0.920418 0.713834 6.072066 0.041725 4.148247 -1724.907819
0.079825 0.920102 0.717677 6.031345 0.074042 4.232663 -1746.053616
0.080256 0.919673 0.721498 5.997880 0.101999 4.281950 -1767.616503
0.080788 0.919143 0.725293 5.959791 0.122691 4.288917 -1789.320532
0.081431 0.918504 0.729054 5.940205 0.161059 4.358122 -1810.974846
0.082175 0.917766 0.732779 5.913040 0.176839 4.366531 -1832.332996
0.083021 0.916927 0.736459 5.890695 0.190211 4.370521 -1853.297151
0.083944 0.916010 0.740103 5.865003 0.191383 4.345991 -1873.730271
0.084956 0.914999 0.743698 5.848993 0.196235 4.334997 -1893.592679
0.086046 0.913918 0.747249 5.824840 0.180424 4.287934 -1912.706342
0.087200 0.912767 0.750758 5.794761 0.135379 4.186075 -1931.091491
0.088420 0.911549 0.754221 5.768675 0.059108 4.040775 -1948.703104
0.089679 0.910278 0.757651 5.750096 6.241495 3.863603 -1965.475944
0.090993 0.908943 0.761037 5.754874 6.144026 3.682312 -1981.467452
0.092358 0.907550 0.764378 5.737647 6.186111 3.762154 -1996.682566
0.093829 0.906150 0.767671 5.741540 6.145792 3.719455 -2011.069832
0.095242 0.904648 0.770944 5.724603 6.165985 3.731084 -2024.596737
0.096732 0.903141 0.774182 5.712855 6.179765 3.757623 -2037.297735
0.098329 0.901659 0.777379 5.702027 6.219479 3.849956 -2049.143949
0.099841 0.900025 0.780543 5.714788 3.318692 0.501889 -2060.242944
0.101410 0.898399 0.783683 5.715131 3.354669 0.446184 -2070.520217
0.103019 0.896787 0.786811 5.708152 3.403467 0.386375 -2080.184439
0.104684 0.895126 0.789883 5.700867 3.411071 0.382309 -2089.388635
0.106384 0.893441 0.792922 5.682394 3.411489 0.397258 -2098.263466
0.108116 0.891735 0.795932 5.654705 3.414836 0.412296 -2107.044153
0.109884 0.889980 0.798893 0.069548 5.585849 2.222540 -2115.913160
0.111705 0.888195 0.801802 0.050748 5.557173 2.289938 -2125.348385
0.113554 0.886350 0.804656 0.073273 5.536602 2.257828 -2135.495084
0.115445 0.884463 0.807455 0.054012 5.516193 2.258567 -2146.663894
0.117367 0.882529 0.810199 0.062171 5.489600 2.279386 -2159.205061
0.119334 0.880558 0.812885 0.060246 5.466408 2.284524 -2173.330867
0.121363 0.878573 0.815514 0.040143 5.444769 2.283182 -2189.210952
0.123388 0.876512 0.818087 0.042576 5.418915 2.309838 -2207.076750
0.125461 0.874435 0.820609 0.002046 5.389223 2.359242 -2226.613818
0.127588 0.872351 0.823078 6.183817 5.386286 2.465852 -2247.764603
0.129716 0.870223 0.825510 6.241706 5.347212 2.418880 -2269.587820
0.131857 0.868080 0.827916 6.215869 5.341478 2.436042 -2291.114588
0.133995 0.865946 0.830333 6.198419 5.325442 2.449843 -2309.882743
0.136088 0.863843 0.832817 6.171890 5.310098 2.481983 -2322.966630
0.137709 0.861705 0.835587 6.163264 5.313733 2.494865 -2326.129005
0.137439 0.859304 0.838608 6.010827 5.373805 2.686449 -2314.660459
0.136785 0.856960 0.841615 6.232920 5.403516 2.314750 -2291.334798
0.136226 0.854518 0.844563 6.213764 5.472567 2.109967 -2267.032562
0.135867 0.851945 0.847430 6.151697 5.501842 1.934052 -2251.590786
0.135782 0.849258 0.850213 6.103566 5.493884 1.763671 -2247.681316
0.135992 0.846457 0.852872 6.021820 5.491593 1.621877 -2255.640483
0.136427 0.843564 0.855404 5.992884 5.418050 1.410491 -2274.668842
0.137019 0.840576 0.857788 5.997196 5.362792 1.191936 -2300.160187
0.137611 0.837553 0.860130 6.008679 5.345760 1.112628 -2320.297870
0.137363 0.834543 0.862532 5.994167 5.352712 1.110311 -2326.422443
0.135721 0.832077 0.865016 5.979399 5.353453 1.155754 -2319.027625
0.134427 0.830133 0.868096 5.432681 5.808688 1.980316 -2302.263682
0.133694 0.828993 0.871717 0.812005 0.497511 5.104747 -2275.958269
0.133499 0.828693 0.875567 2.335212 5.712039 1.926717 -2240.122231
0.133679 0.829013 0.879419 5.653941 3.848689 4.814613 -2196.577268
0.133957 0.829608 0.883231 5.655875 3.768219 4.867496 -2148.196011
0.134242 0.830316 0.887024 5.771808 3.747648 4.776031 -2098.232411
0.134504 0.831038 0.890816 5.926991 3.714696 4.591735 -2049.263821
0.134735 0.831672 0.894626 5.719686 4.702066 4.579799 -1983.683227
0.134813 0.832546 0.898394 5.759380 5.202521 4.588261 -1940.239567
0.134896 0.833319 0.902183 6.256564 6.205385 4.681761 -1922.603426
0.135263 0.833601 0.906023 5.977828 5.770678 4.589438 -1886.257645
0.135871 0.834213 0.909795 5.965879 5.739700 4.589663 -1857.341789
0.136561 0.835008 0.913517 5.965007 5.735122 4.590413 -1828.032777
